horizon,regime,algo,fold,pool_variant,n_train,n_test,n_ohlc_selected,selected_features,F1_4cls,Acc_dir,F1_dir,F1_UP_FORT,F1_DOWN_FORT
3,NORMAL,XGBoost,2,BASE,1458,224,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d"", ""FRED_NFCI_vol_20d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""SRE_ret_20d"", ""MET_zscore_60d""]",0.2768,0.5714,0.5359,0.4471,0.6275
3,NORMAL,XGBoost,2,BASE_PLUS_OHLC,1458,224,0,"[""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__HD_vol_20d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""SRE_ret_20d"", ""FRED_NFCI_vol_20d"", ""DIS_ret_5d""]",0.2531,0.5625,0.5209,0.321,0.6447
3,NORMAL,RandomForest,3,BASE,1740,279,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""vix_zscore_20d"", ""FRED_NFCI_ret_5d"", ""QCOM_vol_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""heston_theta"", ""FRED_NFCI_vol_20d""]",0.3195,0.595,0.5948,0.3438,0.4719
3,NORMAL,RandomForest,3,BASE_PLUS_OHLC,1740,279,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""FRED_NFCI_ret_5d"", ""vix_zscore_20d"", ""QCOM_vol_20d"", ""FRED_NFCI_vol_20d"", ""AVB_ret_5d"", ""SO_ret_5d""]",0.3204,0.6201,0.6153,0.2975,0.4156
3,NORMAL,XGBoost,3,BASE,1740,279,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""vix_zscore_20d"", ""FRED_NFCI_ret_5d"", ""QCOM_vol_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""heston_theta"", ""FRED_NFCI_vol_20d""]",0.3076,0.5627,0.5618,0.4203,0.3902
3,NORMAL,XGBoost,3,BASE_PLUS_OHLC,1740,279,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""FRED_NFCI_ret_5d"", ""vix_zscore_20d"", ""QCOM_vol_20d"", ""FRED_NFCI_vol_20d"", ""AVB_ret_5d"", ""SO_ret_5d""]",0.3177,0.5842,0.5809,0.449,0.3836
3,NORMAL,RandomForest,4,BASE,2018,422,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""vix_zscore_20d"", ""IEF_vol_20d"", ""FRED_NFCI_ret_5d"", ""EQR_ret_5d"", ""MKC_ret_20d"", ""SRE_ret_20d""]",0.3094,0.5829,0.533,0.2273,0.6562
3,NORMAL,RandomForest,4,BASE_PLUS_OHLC,2018,422,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""FRED_NFCI_ret_5d"", ""vix_zscore_20d"", ""IEF_vol_20d"", ""MCD_ret_5d"", ""EQR_ret_5d"", ""MKC_ret_20d""]",0.3117,0.5948,0.5405,0.2481,0.6544
3,NORMAL,XGBoost,4,BASE,2018,422,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""vix_zscore_20d"", ""IEF_vol_20d"", ""FRED_NFCI_ret_5d"", ""EQR_ret_5d"", ""MKC_ret_20d"", ""SRE_ret_20d""]",0.3203,0.5948,0.547,0.2687,0.6245
3,NORMAL,XGBoost,4,BASE_PLUS_OHLC,2018,422,0,"[""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""FRED_NFCI_ret_5d"", ""vix_zscore_20d"", ""IEF_vol_20d"", ""MCD_ret_5d"", ""EQR_ret_5d"", ""MKC_ret_20d""]",0.3009,0.5782,0.5293,0.2481,0.6312
3,STRESS,RandomForest,0,BASE,889,120,0,"[""EQIX_ret_5d"", ""NSRGY_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""AVB_ret_1d"", ""VZ_vol_20d"", ""BP_ret_5d"", ""ENB_ret_5d"", ""GS_ret_5d""]",0.2618,0.4667,0.4643,0.5769,0.56
3,STRESS,RandomForest,0,BASE_PLUS_OHLC,889,120,0,"[""EQIX_ret_5d"", ""NSRGY_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""AVB_ret_1d"", ""VZ_vol_20d"", ""ENB_ret_5d"", ""EWA_ret_1d"", ""SBUX_vol_20d""]",0.2158,0.3833,0.3826,0.6415,0.3492
3,STRESS,XGBoost,0,BASE,889,120,0,"[""EQIX_ret_5d"", ""NSRGY_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""AVB_ret_1d"", ""VZ_vol_20d"", ""BP_ret_5d"", ""ENB_ret_5d"", ""GS_ret_5d""]",0.1883,0.3833,0.3818,0.4681,0.3333
3,STRESS,XGBoost,0,BASE_PLUS_OHLC,889,120,0,"[""EQIX_ret_5d"", ""NSRGY_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""AVB_ret_1d"", ""VZ_vol_20d"", ""ENB_ret_5d"", ""EWA_ret_1d"", ""SBUX_vol_20d""]",0.1933,0.4333,0.4327,0.52,0.4058
3,STRESS,RandomForest,1,BASE,1160,47,0,"[""EQIX_ret_5d"", ""AAPL_zscore_60d"", ""vix_zscore_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""GS_ret_5d"", ""NSRGY_ret_5d"", ""FRED_STLFSI_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d""]",0.1972,0.5532,0.4278,0.4,0.7234
3,STRESS,RandomForest,1,BASE_PLUS_OHLC,1160,47,0,"[""EQIX_ret_5d"", ""vix_zscore_5d"", ""AAPL_zscore_60d"", ""GS_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""NSRGY_ret_5d"", ""FRED_STLFSI_ret_5d"", ""vix_zscore_10d__zrel__EWC_zscore_60d""]",0.1806,0.5106,0.4024,0.4,0.6667
3,STRESS,XGBoost,1,BASE,1160,47,0,"[""EQIX_ret_5d"", ""AAPL_zscore_60d"", ""vix_zscore_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""GS_ret_5d"", ""NSRGY_ret_5d"", ""FRED_STLFSI_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d""]",0.1926,0.4894,0.3896,0.2222,0.65
3,STRESS,XGBoost,1,BASE_PLUS_OHLC,1160,47,0,"[""EQIX_ret_5d"", ""vix_zscore_5d"", ""AAPL_zscore_60d"", ""GS_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""NSRGY_ret_5d"", ""FRED_STLFSI_ret_5d"", ""vix_zscore_10d__zrel__EWC_zscore_60d""]",0.1944,0.4255,0.3696,0.4,0.5946
3,STRESS,RandomForest,2,BASE,1429,48,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""AAPL_zscore_60d"", ""FRED_STLFSI_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""COST_ret_5d"", ""NSRGY_ret_5d"", ""AMZN_zscore_60d""]",0.2539,0.5833,0.5556,0.8,0.6047
3,STRESS,RandomForest,2,BASE_PLUS_OHLC,1429,48,0,"[""AAPL_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_STLFSI_ret_5d"", ""COST_ret_5d"", ""EOG_vol_20d"", ""NSRGY_ret_5d""]",0.2056,0.5417,0.4991,0.5556,0.6047
3,STRESS,XGBoost,2,BASE,1429,48,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""AAPL_zscore_60d"", ""FRED_STLFSI_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""COST_ret_5d"", ""NSRGY_ret_5d"", ""AMZN_zscore_60d""]",0.3222,0.5833,0.5312,0.6667,0.6
3,STRESS,XGBoost,2,BASE_PLUS_OHLC,1429,48,0,"[""AAPL_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_STLFSI_ret_5d"", ""COST_ret_5d"", ""EOG_vol_20d"", ""NSRGY_ret_5d""]",0.3021,0.6042,0.5474,0.6667,0.5714
3,STRESS,RandomForest,3,BASE,1694,530,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""NSRGY_zscore_60d"", ""vix_momentum_2d"", ""COST_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""VZ_vol_20d"", ""FRED_STLFSI_ret_5d""]",0.2782,0.5226,0.5144,0.3892,0.4669
3,STRESS,RandomForest,3,BASE_PLUS_OHLC,1694,530,1,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""ohlc_vix_yz_10d"", ""NSRGY_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_STLFSI_ret_5d"", ""SLB_vol_20d"", ""COST_ret_5d""]",0.3026,0.5585,0.5582,0.5385,0.5059
3,STRESS,XGBoost,3,BASE,1694,530,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""NSRGY_zscore_60d"", ""vix_momentum_2d"", ""COST_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""VZ_vol_20d"", ""FRED_STLFSI_ret_5d""]",0.267,0.5189,0.5049,0.4388,0.4286
3,STRESS,XGBoost,3,BASE_PLUS_OHLC,1694,530,1,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""ohlc_vix_yz_10d"", ""NSRGY_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_STLFSI_ret_5d"", ""SLB_vol_20d"", ""COST_ret_5d""]",0.311,0.5887,0.5753,0.4771,0.4492
3,STRESS,RandomForest,4,BASE,1966,86,0,"[""P_stress_HMM"", ""NVDA_ret_5d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""AMD_zscore_60d"", ""EQIX_ret_5d"", ""vix_zscore_20d"", ""NSRGY_ret_20d""]",0.2953,0.5814,0.4925,0.3478,0.8095
3,STRESS,RandomForest,4,BASE_PLUS_OHLC,1966,86,1,"[""P_stress_HMM"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""NVDA_ret_5d"", ""ohlc_vix_yz_10d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""AMD_ret_5d"", ""EQIX_ret_5d""]",0.2989,0.5814,0.5141,0.4,0.7857
3,STRESS,XGBoost,4,BASE,1966,86,0,"[""P_stress_HMM"", ""NVDA_ret_5d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""AMD_zscore_60d"", ""EQIX_ret_5d"", ""vix_zscore_20d"", ""NSRGY_ret_20d""]",0.3113,0.5698,0.4844,0.3478,0.7179
3,STRESS,XGBoost,4,BASE_PLUS_OHLC,1966,86,1,"[""P_stress_HMM"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""NVDA_ret_5d"", ""ohlc_vix_yz_10d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""AMD_ret_5d"", ""EQIX_ret_5d""]",0.2764,0.5581,0.5137,0.3704,0.75
5,GLOBAL,RandomForest,0,BASE,2703,807,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""IDX_VIX_zscore_60d__minus__VLO_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.3267,0.5874,0.5822,0.3642,0.6116
5,GLOBAL,RandomForest,0,BASE_PLUS_OHLC,2703,807,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""IDX_VIX_zscore_60d__minus__VLO_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""heston_var_ev_h1__minus__ASML_ret_20d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.3176,0.575,0.5716,0.3807,0.613
5,GLOBAL,XGBoost,0,BASE,2703,807,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""IDX_VIX_zscore_60d__minus__VLO_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.3355,0.601,0.5988,0.4469,0.5782
5,GLOBAL,XGBoost,0,BASE_PLUS_OHLC,2703,807,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""IDX_VIX_zscore_60d__minus__VLO_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""heston_var_ev_h1__minus__ASML_ret_20d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.3318,0.5713,0.5669,0.3966,0.6264
5,GLOBAL,RandomForest,1,BASE,3510,816,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VXN_ret_5d"", ""EBAY_ret_5d""]",0.3781,0.6336,0.6327,0.4342,0.6472
5,GLOBAL,RandomForest,1,BASE_PLUS_OHLC,3510,816,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""AMZN_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VXN_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d""]",0.3724,0.6238,0.6235,0.4147,0.6417
5,GLOBAL,XGBoost,1,BASE,3510,816,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VXN_ret_5d"", ""EBAY_ret_5d""]",0.3753,0.6262,0.6255,0.497,0.6194
5,GLOBAL,XGBoost,1,BASE_PLUS_OHLC,3510,816,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""AMZN_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VXN_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d""]",0.3578,0.6054,0.6054,0.4458,0.5959
5,GLOBAL,RandomForest,2,BASE,4326,818,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.3807,0.6186,0.6182,0.3094,0.6552
5,GLOBAL,RandomForest,2,BASE_PLUS_OHLC,4326,818,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.3837,0.6161,0.6155,0.313,0.658
5,GLOBAL,XGBoost,2,BASE,4326,818,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.3697,0.6198,0.6198,0.3497,0.6422
5,GLOBAL,XGBoost,2,BASE_PLUS_OHLC,4326,818,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.3744,0.6259,0.6259,0.3521,0.6496
5,GLOBAL,RandomForest,3,BASE,5144,813,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""BTI_ret_5d"", ""VZ_vol_20d""]",0.3331,0.5929,0.5858,0.4577,0.545
5,GLOBAL,RandomForest,3,BASE_PLUS_OHLC,5144,813,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""VZ_vol_20d"", ""vix_vs_ma10__zrel__HD_vol_20d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d""]",0.3144,0.5953,0.5866,0.4,0.5389
5,GLOBAL,XGBoost,3,BASE,5144,813,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""BTI_ret_5d"", ""VZ_vol_20d""]",0.3211,0.5806,0.5733,0.4737,0.5395
5,GLOBAL,XGBoost,3,BASE_PLUS_OHLC,5144,813,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""VZ_vol_20d"", ""vix_vs_ma10__zrel__HD_vol_20d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d""]",0.3298,0.5806,0.5709,0.4802,0.5464
5,GLOBAL,RandomForest,4,BASE,5957,811,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""vix_zscore_20d"", ""VZ_vol_20d"", ""EWL_zscore_60d""]",0.3307,0.5882,0.5671,0.2439,0.6639
5,GLOBAL,RandomForest,4,BASE_PLUS_OHLC,5957,811,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""vix_zscore_20d"", ""spike_vix_over_3m"", ""VZ_vol_20d""]",0.3289,0.5956,0.5772,0.2381,0.6887
5,GLOBAL,XGBoost,4,BASE,5957,811,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""vix_zscore_20d"", ""VZ_vol_20d"", ""EWL_zscore_60d""]",0.305,0.5598,0.537,0.2481,0.6508
5,GLOBAL,XGBoost,4,BASE_PLUS_OHLC,5957,811,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""vix_zscore_20d"", ""spike_vix_over_3m"", ""VZ_vol_20d""]",0.3259,0.5882,0.5734,0.3146,0.6778
5,CALM,RandomForest,0,BASE,885,349,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""TM_ret_1d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""CVX_zscore_60d"", ""NSRGY_ret_20d"", ""BLK_ret_1d"", ""BP_zscore_60d""]",0.3017,0.5931,0.5899,0.4115,0.5755
5,CALM,RandomForest,0,BASE_PLUS_OHLC,885,349,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""TM_ret_1d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""CVX_zscore_60d"", ""BP_zscore_60d"", ""BLK_ret_1d"", ""EWS_ret_5d""]",0.3129,0.5874,0.5856,0.4293,0.5547
5,CALM,XGBoost,0,BASE,885,349,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""TM_ret_1d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""CVX_zscore_60d"", ""NSRGY_ret_20d"", ""BLK_ret_1d"", ""BP_zscore_60d""]",0.2844,0.5817,0.5752,0.4372,0.5797
5,CALM,XGBoost,0,BASE_PLUS_OHLC,885,349,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""TM_ret_1d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""CVX_zscore_60d"", ""BP_zscore_60d"", ""BLK_ret_1d"", ""EWS_ret_5d""]",0.2979,0.5645,0.559,0.38,0.563
5,CALM,RandomForest,1,BASE,1149,611,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""YUM_zscore_60d"", ""IDX_N225_zscore_60d"", ""EMR_ret_20d"", ""T_vol_20d"", ""FRED_NFCI_ret_5d""]",0.3694,0.6039,0.6037,0.5351,0.6458
5,CALM,RandomForest,1,BASE_PLUS_OHLC,1149,611,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""YUM_zscore_60d"", ""BTI_zscore_60d"", ""IDX_N225_zscore_60d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""FRED_NFCI_ret_5d"", ""EMR_ret_20d""]",0.3661,0.6137,0.613,0.4913,0.6367
5,CALM,XGBoost,1,BASE,1149,611,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""YUM_zscore_60d"", ""IDX_N225_zscore_60d"", ""EMR_ret_20d"", ""T_vol_20d"", ""FRED_NFCI_ret_5d""]",0.3662,0.6088,0.6078,0.5193,0.6306
5,CALM,XGBoost,1,BASE_PLUS_OHLC,1149,611,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""YUM_zscore_60d"", ""BTI_zscore_60d"", ""IDX_N225_zscore_60d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""FRED_NFCI_ret_5d"", ""EMR_ret_20d""]",0.3718,0.6056,0.6039,0.5071,0.6278
5,CALM,RandomForest,2,BASE,1419,546,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_ret_5d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""LLY_zscore_60d"", ""vix_vs_ma10__zrel__HD_vol_20d"", ""EWC_ret_20d"", ""ASML_ret_5d"", ""MSTR_ret_20d""]",0.3419,0.5934,0.5934,0.3144,0.6615
